person_id,county,city,zip_code,age_group,sex_at_birth,preferred_language
056fbf1cdb74e0fb,Yuma,Somerton,85364,45-64,female,Spanish
1030001dbd550693,Yuma,Yuma,85365,30-44,female,English
723cc1679c374660,Yuma,Yuma,85365,45-64,other,English
07f96cf425a3a3bc,Yuma,Somerton,85364,18-29,male,Navajo
952c7b518b152c42,Yuma,Somerton,85364,30-44,male,English
02f6eb8dcae21f54,Yuma,Somerton,85365,0-17,female,English
4bc8c7cb93d89e78,Yuma,San Luis,85367,65+,female,English
a2637cd09efc9d50,Yuma,Somerton,85365,65+,female,English
9bcedd881ed7c212,Yuma,Yuma,85364,0-17,female,Spanish
91b40358132a71d1,Yuma,San Luis,85364,45-64,male,English
3ecf17d106b6395d,Yuma,San Luis,85365,65+,male,English
44f758bc5a765888,Yuma,Yuma,85365,65+,female,English
08d5ba291947ab2a,Yuma,San Luis,85364,0-17,female,Spanish
3440953d30d5df7f,Yuma,Yuma,85365,0-17,male,English
9dd68ad997b5ed9f,Yuma,Somerton,85364,30-44,male,Spanish
78ef9988334d9de1,Yuma,Somerton,85364,0-17,male,English
e3bb0f18eef423d0,Yuma,San Luis,85364,30-44,male,English
0e3b9068d09ec2f2,Yuma,San Luis,85367,18-29,female,English
6a9a0e0b3bee3b53,Yuma,San Luis,85367,45-64,female,English
cada66c4591c012d,Yuma,Somerton,85364,45-64,female,Spanish
38f53c399417ee38,Yuma,Somerton,85364,30-44,male,Spanish
0e735793c1834f69,Yuma,Somerton,85364,45-64,male,English
542376cb0dd0a0a4,Yuma,San Luis,85367,30-44,male,English
b0bd81680094bb3b,Yuma,San Luis,85365,45-64,male,Spanish
3050a0160e677d1e,Yuma,Yuma,85367,18-29,male,English
dbe99d6c7a6f206b,Yuma,San Luis,85364,45-64,male,English
b151575c8ae314a7,Yuma,Somerton,85364,30-44,male,English
78656122feba25fd,Yuma,San Luis,85364,30-44,female,English
006a02ad69078073,Yuma,San Luis,85367,45-64,male,English
90be13e496571f5d,Yuma,Somerton,85367,30-44,female,English
db3d1de108788694,Yuma,San Luis,85364,18-29,female,Spanish
d4c954ddec085c19,Yuma,San Luis,85364,30-44,male,English
31f1be9385d1f82c,Yuma,Yuma,85365,30-44,female,Spanish
e6fa1d300d8c862a,Yuma,San Luis,85365,30-44,female,English
e7be5a0a45eb0196,Yuma,Yuma,85365,18-29,female,English
5aa18117701f6c43,Yuma,San Luis,85364,30-44,female,English
93b224c3a793846a,Yuma,Yuma,85367,65+,male,Spanish
1f1d1dd6b6941c4b,Yuma,Yuma,85365,18-29,male,English
748d30a014fc3d57,Yuma,San Luis,85365,30-44,other,English
b518a1393b5f83c2,Yuma,Yuma,85364,18-29,female,English
6d07a47e8c659223,Yuma,Somerton,85367,30-44,female,English
838d0e377e8357bc,Yuma,San Luis,85364,18-29,female,Spanish
ae697796ae9826ca,Yuma,San Luis,85367,65+,male,Spanish
7b816e9fcf27d580,Yuma,San Luis,85365,65+,female,Spanish
040c25165f18a9d0,Yuma,San Luis,85367,30-44,female,English
9aa76affc9c0954a,Yuma,Yuma,85367,18-29,male,English
7acf0fd58e3766c3,Yuma,Somerton,85367,18-29,female,Spanish
8a63832f11ff3f05,Yuma,San Luis,85367,18-29,female,English
11e2c85afa009b1a,Yuma,Somerton,85364,65+,female,Spanish
da5d7c254dc5fa86,Yuma,Somerton,85365,18-29,male,English
145fe2c68f0cf5b7,Yuma,Yuma,85367,65+,female,Spanish
5a8c8a9de64d4227,Yuma,Somerton,85365,30-44,male,English
6e273f141ec6e148,Yuma,Somerton,85367,0-17,male,English
06a1bc49e1af4b05,Yuma,Yuma,85365,0-17,male,English
b9481c8d218b479d,Yuma,San Luis,85367,65+,male,English
ab3e219a83e35f22,Yuma,San Luis,85364,0-17,female,English
5d1ae59a54ac3904,Yuma,San Luis,85364,0-17,male,English
8c2cbea705d1b26d,Yuma,San Luis,85367,0-17,male,Spanish
4f37ce815c1cd670,Yuma,Somerton,85365,0-17,male,English
a1b98ed2151e2124,Yuma,Somerton,85364,30-44,female,English
7a75ed98e43b1bff,Yuma,San Luis,85367,0-17,male,Navajo
93850a923efb54c0,Yuma,Yuma,85367,18-29,female,English
bb5db9247980b62f,Yuma,Yuma,85367,0-17,male,English
3201320a9ee2723a,Yuma,Somerton,85364,45-64,female,English
512c3d310a07a713,Yuma,San Luis,85367,18-29,male,Spanish
beb1baa485ccbc01,Yuma,San Luis,85365,0-17,female,Spanish
0a3ed922e024eba4,Yuma,Somerton,85364,0-17,female,English
dbecaf6cb3dc5af8,Yuma,Somerton,85364,0-17,female,English
d72b41c5ef308b27,Yuma,Yuma,85365,18-29,male,English
5c59e093c67f79cf,Yuma,San Luis,85367,65+,male,Spanish
36ab63263b4c3e0d,Yuma,San Luis,85365,65+,female,Navajo
ce8b702982404498,Yuma,San Luis,85367,18-29,female,English
14968d0ab8479bb8,Yuma,Somerton,85365,18-29,male,Spanish
7234a52d3398d917,Yuma,Yuma,85364,30-44,female,English
4d1d029e5967de8d,Yuma,San Luis,85364,45-64,female,English
f7f16cb7095e2804,Yuma,San Luis,85367,65+,female,English
8a5d283eb7ecce11,Yuma,San Luis,85367,45-64,female,English
63f3fb76cafbcfa1,Yuma,Yuma,85364,18-29,female,Spanish
7e6c94c7d27305da,Yuma,Yuma,85364,30-44,female,English
f533cee5e197d8f3,Yuma,Somerton,85365,18-29,female,English
1778cdc910dd723f,Yuma,Somerton,85364,0-17,male,English
56485d640de84479,Yuma,San Luis,85364,45-64,female,English
ce691b4b8a7fc744,Yuma,Yuma,85367,45-64,female,English
46d4fee434b0a4f9,Yuma,Somerton,85364,0-17,female,English
41c9ba74af997567,Yuma,San Luis,85364,65+,male,English
551048ca34f9f313,Yuma,San Luis,85367,30-44,female,English
a64f6f2567f022fc,Yuma,Yuma,85365,45-64,male,English
08b8a12f1650b1ea,Yuma,San Luis,85367,65+,female,English
4c1f65ce646a9f43,Yuma,Somerton,85365,45-64,male,English
d0eeb64e5d61e253,Yuma,Somerton,85365,0-17,male,English
fa26ba5f51432f1b,Yuma,San Luis,85367,30-44,male,Spanish
2e41cfdd95c23b7d,Yuma,Yuma,85364,45-64,female,English
c433b4e189f1baf3,Yuma,Somerton,85365,30-44,male,English
e2500877396e13b0,Yuma,San Luis,85364,0-17,female,English
3ebeb87ff8b412e5,Yuma,San Luis,85365,0-17,male,English
1d065c42df340e3c,Yuma,Somerton,85365,30-44,female,English
49948f902ce09671,Yuma,San Luis,85364,65+,female,English
19d86e2751b23185,Yuma,Yuma,85367,30-44,female,English
01f41f41a46f1a75,Yuma,Somerton,85364,30-44,female,English
d12c1102e44fa9d1,Yuma,San Luis,85365,45-64,male,English
9011f777c69fe85c,Yuma,San Luis,85367,0-17,female,English
0caa746826acc47c,Yuma,Yuma,85365,18-29,male,Spanish
aacc9c39b4ce3bfb,Yuma,San Luis,85364,18-29,male,Spanish
79bef34cbd406b27,Yuma,Yuma,85367,65+,male,Spanish
8ef73d59d73ae77f,Yuma,Yuma,85365,45-64,female,English
5d31f0ec6af591d3,Yuma,Somerton,85364,0-17,female,English
ae33f6057ae746d9,Yuma,San Luis,85365,45-64,male,English
d6ff8669e4fe676f,Yuma,San Luis,85365,30-44,female,English
4816bc13881ac23a,Yuma,San Luis,85364,18-29,male,English
2f41940659b91bdd,Yuma,Yuma,85365,65+,female,English
34338be6e8d8c765,Yuma,Somerton,85365,65+,male,English
00678675d3687bf0,Yuma,Somerton,85365,65+,female,English
bba4050954223b9d,Yuma,San Luis,85367,18-29,male,English
c771fb30a466a8c9,Yuma,San Luis,85364,45-64,female,English
2898198b51f88fe0,Yuma,Somerton,85365,30-44,male,English
